time,target,actual,control,p_term,i_term,source_label
9.36000000,1,0.9474232763271826,0.96381476207585104,0.03154603420369044,0.93226872787216064,闭环仿真数据，非实测
9.38000000,1,0.94774784949147961,0.96403803538134103,0.031351290305112231,0.93268674507622884,闭环仿真数据，非实测
9.40000000,1,0.94807041678417847,0.9642599316714483,0.031157749929492915,0.93310218174195536,闭环仿真数据，非实测
9.42000000,1,0.94839099065746646,0.96448045942221572,0.030965405605520122,0.93351505381669564,闭环仿真数据，非实测
9.44000000,1,0.94870958348479806,0.96469962705793844,0.030774249909121164,0.93392537714881729,闭环仿真数据，非实测
9.46000000,1,0.94902620756142908,0.96491744295146842,0.03058427546314255,0.93433316748832584,闭环仿真数据，非实测
9.48000000,1,0.94934087510494647,0.96513391542451832,0.030395474937032117,0.93473844048748622,闭环仿真数据，非实测
9.50000000,1,0.94965359825579398,0.96534905274796345,0.030207841046523607,0.93514121170143982,闭环仿真数据，非实测
9.52000000,1,0.94996438907779246,0.96556286314214201,0.030021366553324522,0.93554149658881747,闭环仿真数据，非实测
9.54000000,1,0.95027325955865671,0.96577535477715426,0.029836044264805971,0.93593931051234824,闭环仿真数据，非实测
9.56000000,1,0.95058022161050792,0.9659865357731594,0.029651867033695243,0.93633466873946414,闭环仿真数据，非实测
9.58000000,1,0.95088528707038134,0.96619641420067226,0.029468827757771196,0.93672758644290111,闭环仿真数据，非实测
9.60000000,1,0.95118846770073007,0.96640499808085722,0.02928691937956196,0.93711807870129527,闭环仿真数据，非实测
9.62000000,1,0.95148977518992472,0.96661229538582105,0.029106134886045163,0.93750616049977586,闭环仿真数据，非实测
9.64000000,1,0.95178922115274878,0.96681831403890461,0.028926467308350731,0.93789184673055392,闭环仿真数据，非实测
9.66000000,1,0.95208681713089072,0.96702306191497234,0.02874790972146557,0.93827515219350677,闭环仿真数据，非实测
9.68000000,1,0.95238257459343056,0.96722654684070097,0.02857045524394166,0.93865609159675933,闭环仿真数据，非实测
9.70000000,1,0.95267650493732425,0.96742877659486615,0.028394097037605447,0.93903467955726072,闭环仿真数据，非实测
9.72000000,1,0.95296861948788281,0.9676297589086279,0.028218828307270315,0.93941093060135761,闭环仿真数据，非实测
9.74000000,1,0.95325892949924829,0.96782950146581459,0.028044642300451027,0.93978485916536358,闭环仿真数据，非实测
9.76000000,1,0.95354744615486564,0.96802801190320531,0.027871532307080615,0.94015647959612469,闭环仿真数据，非实测
9.78000000,1,0.95383418056795155,0.96822529781081013,0.02769949165922907,0.9405258061515811,闭环仿真数据，非实测
9.80000000,1,0.95411914378195828,0.9684213667321504,0.027528513730825033,0.94089285300132541,闭环仿真数据，非实测
9.82000000,1,0.95440234677103464,0.96861622616453635,0.027358591937379217,0.94125763422715714,闭环仿真数据，非实测
9.84000000,1,0.95468380044048373,0.96880988355934294,0.027189719735709762,0.94162016382363323,闭环仿真数据，非实测
9.86000000,1,0.95496351562721615,0.96900234632228588,0.027021890623670306,0.94198045569861555,闭环仿真数据，非实测
9.88000000,1,0.9552415031002004,0.96919362181369373,0.026855098139879761,0.94233852367381399,闭环仿真数据，非实测
9.90000000,1,0.95551777356090917,0.96938371734878115,0.0266893358634545,0.94269438148532669,闭环仿真数据，非实测
9.92000000,1,0.95579233764376292,0.96957264019791889,0.026524597413742246,0.94304804278417664,闭环仿真数据，非实测
9.94000000,1,0.95606520591656952,0.96976039758690236,0.026360876450058291,0.94339952113684411,闭环仿真数据，非实测
9.96000000,1,0.9563363888809604,0.96994699669722018,0.026198166671423762,0.94374883002579646,闭环仿真数据，非实测
9.98000000,1,0.95660589697282372,0.97013244466631965,0.026036461816305766,0.94409598285001384,闭环仿真数据，非实测
10.00000000,1,0.95687374056273433,0.97031674858787142,0.0258757556623594,0.94444099292551198,闭环仿真数据，非实测
10.02000000,1,0.95713992995637998,0.97049991551203296,0.025716042026172014,0.9447838734858609,闭环仿真数据，非实测
10.04000000,1,0.95740447539498452,0.97068195244571032,0.025557314763009285,0.94512463768270105,闭环仿真数据，非实测
10.06000000,1,0.95766738705572807,0.97086286635281838,0.025399567766563158,0.94546329858625522,闭环仿真数据，非实测
10.08000000,1,0.95792867505216373,0.97104266415453966,0.025242794968701764,0.94579986918583792,闭环仿真数据，非实测
10.10000000,1,0.95818834943463149,0.97122135272958199,0.025086990339221103,0.94613436239036086,闭环仿真数据，非实测
10.12000000,1,0.95844642019066895,0.97139893891443407,0.024932147885598631,0.94646679102883546,闭环仿真数据，非实测
10.14000000,1,0.95870289724541857,0.97157542950362097,0.024778261652748854,0.94679716785087209,闭环仿真数据，非实测
10.16000000,1,0.95895779046203256,0.9717508312499562,0.024625325722780467,0.94712550552717578,闭环仿真数据，非实测
10.18000000,1,0.95921110964207423,0.9719251508647947,0.024473334214755459,0.94745181665003919,闭环仿真数据，非实测
10.20000000,1,0.95946286452591667,0.97209839501828188,0.024322281284449996,0.94777611373383186,闭环仿真数据，非实测
10.22000000,1,0.95971306479313845,0.97227057033960362,0.02417216112411693,0.94809840921548671,闭环仿真数据，非实测
10.24000000,1,0.95996172006291625,0.97244168341723358,0.024022967962250251,0.94841871545498335,闭环仿真数据，非实测
10.26000000,1,0.96020883989441486,0.97261174079917911,0.023874696063351086,0.94873704473582798,闭环仿真数据，非实测
10.28000000,1,0.9604544337871741,0.9727807489932262,0.023727339727695539,0.94905340926553061,闭环仿真数据，非实测
10.30000000,1,0.96069851118149308,0.97294871446718278,0.023580893291104153,0.94936782117607865,闭环仿真数据，非实测
10.32000000,1,0.96094108145881163,0.97311564364912118,0.023435351124713021,0.94968029252440811,闭环仿真数据，非实测
10.34000000,1,0.96118215394208917,0.97328154292761793,0.023290707634746499,0.94999083529287143,闭环仿真数据，非实测
